t	v	_ ʊ
b	p	# _
b	p	# _
b	p	# _
b	p	# _
b	p	# _
b	p	# _
b	p	# _
b	p	# _
o d	e ɲ	
o d	e ɲ	
o d	e ɲ	
s	ð	
t	t͡s	_ ɪ
t	t͡s	_ ɪ
t	t͡s	_ ɪ
u u	u i	
u u	u i	
u u	u i	
u u	u i	
u u	u i	
u u	u i	
u u	u i	
d	z	# _
d	z	# _
d	z	# _
d	z	# _
d	z	# _
d	z	# _
u i ̝	i i	
t	d͡r	
t	d͡r	
t	d͡r	
t	d͡r	
t	d͡r	
b	p ʼ	
ɓ	b	. _ l
g	d ͡ r	_ ɪ
p	h	_ i
p	h	_ i
p	h	_ i
p	h	_ i
p	h	_ i
p	h	_ i
p	h	_ i
p	h	_ i
p	h	_ i
p	h	_ i
p	h	_ i
e e	ə ə	
e e	ə ə	
e e	ə ə	
e e	ə ə	
e e	ə ə	
e e	ə ə	
e e	ə ə	
e e	ə ə	
e e	ə ə	
e e	ə ə	
e e	ə ə	
e e	ə ə	
b ɥ	f ∅	. _
j	r	# _
o e	ɔ ə	
e	y	# _ a
e	y	# _ a
t	ṛ	_ ü
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
u ̝ a	u a	
o a	ɔ ə	
o a	ɔ ə	
g	h	
g	h	
t	t ̠	_ i
a o	a	
a o	a	
a o	a	
a o	a	
a o	a	
a o	a	
a o	a	
a o	a	
t	t͡sʲ	# _
d	d͡z	# _ u i ̝
d	d͡z	# _ u i ̝
ɣ	h	. _
ɣ	h	. _
kʰ l	kʰ ∅	. _
∅ ĕ	ɪ̆ e	. t _ t ̚ .
∅ ĕ	ɪ̆ e	. t _ t ̚ .
∅ ĕ	ɪ̆ e	. t _ t ̚ .
∅ ĕ	ɪ̆ e	. t _ t ̚ .
ɪ̆ aː u k ̚	ɪ̆ ɛ u ∅	.ʲ ̠ʲ _ .
ɪ̆ aː u k ̚	ɪ̆ ɛ u ∅	.ʲ ̠ʲ _ .
i	e	o _
u ̝ o	u a	
u ̝ o	u a	
u ̝ o	u a	
u ̝ o	u a	
b	ɓ	_ ɛ
ɗ	l	. _
ɗ	l	. _
u ̝ i ̝	u u	
k	ɲ	# _
i ̝ o	i ə	
z	r	. _
e a	∅ æ	. t ͡ z _ n .
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k	f	_ u
k ∅	k f	# _ u
k ∅	k f	# _ u
g	t͡s	# _ i ̝
r	ɣ	. p _
v	f	. _
v	f	. _
v	f	. _
v	f	. _
v	f	. _
v	f	. _
v	f	. _
v	f	. _
v	f	. _
v	f	. _
v	f	. _
v	f	. _
v	f	. _
k	c	_ ü
k	c	_ ü
k	c	_ ü
g	ʔ	# _
g	ʔ	# _
xʷ	g	_ e m
g	r	_ ɪ
t	f	# _ u ̝
b	ʒ	_ u
b	ʒ	_ u
p	h	_ u
p	h	_ u
p	h	_ u
p	h	_ u
p	h	_ u
ṛ	r	
ṛ	r	
ṛ	r	
ṛ	r	
ṛ	r	
ṛ	r	
ṛ	r	
ṛ	r	
r	∅	. n _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
g	ɣ	# _
u i	i i	
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
d	f	_ u
ɟ	j	# _
ɟ	j	# _
ɟ	j	# _
ɟ	j	# _
ɟ	j	# _
ɟ	j	# _
ɟ	j	# _
ɟ	j	# _
ɟ	j	# _
ɟ	j	# _
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
p	h	
ɪ	∅	k _ #
i ̝ u	u u	
i	e	
i	e	
i	e	
i	e	
i	e	
i	e	
i	e	
i	e	
x r	kʰʲ ∅	. _
x r	kʰʲ ∅	. _
x r	kʰʲ ∅	. _
d	f	# _
n	ɲ	# _ i u
b	f	# _ u
b	f	# _ u
o a	ɔ ɛ	
o a	ɔ ɛ	
g r	k ∅	. _
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
b	v	_ i ̝
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
k	f	_ ʊ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
b	z	_ ɪ
ɲ	n	. _
ɲ	n	. _
c	s	_ ʊ
c	s	_ ʊ
c	s	_ ʊ
c	s	_ ʊ
c	s	_ ʊ
c	s	_ ʊ
c	s	_ ʊ
c	s	_ ʊ
gʷ	kʷʰ	. _
gʷ	kʷʰ	. _
gʷ	kʷʰ	. _
k	c	_ ɪ
k	c	_ ɪ
k	c	_ ɪ
u a	o	
u a	o	
u a	o	
u a	o	
u a	o	
u a	o	
u a	o	
u a	o	
i a	i ə	
i a	i ə	
i a	i ə	
i a	i ə	
ṛ	y	
g	z	# _ i ̝
l	j	. m _
l	j	. m _
l	j	. m _
l	j	. m _
i o	i a	
i o	i a	
g	w	# _
g	w	# _
u e	u i	
u e	u i	
g	d̠͡ʒ	
s	ɕ	
k	g	# N _
k	g	# N _
k	g	# N _
b	f	# _ i ̝
b	f	# _ i ̝
e e	u i	
ŋ	∅	. _ y
i	iː	
i	iː	
i	iː	
i	iː	
i	iː	
i	iː	
i	iː	
i	iː	
i	iː	
i e u	i a u	. ∅ _ .
b	dʲ	# _
t͡s	t̠͡ʃʲ	
b	β	_ i
b	β	_ i
b	β	_ i
b	β	_ i
b	β	_ i
b	β	_ i
b	β	_ i
k l	c ∅	. _
k l	c ∅	. _
k l	c ∅	. _
e u ̝	ə ə	
p	b	_ ü
p	b	_ ü
p	b	_ ü
p	b	_ ü
o u ̝	ɔ ə	
v	f	
e	i	i _
c	∅	
c	∅	
c	∅	
c	∅	
c	∅	
c	∅	
kʰ r	cʰ ∅	. _
gʷ	kʷ	. _
gʷ	kʷ	. _
gʷ	kʷ	. _
gʷ	kʷ	. _
gʷ	kʷ	. _
gʷ	kʷ	. _
t	h	_ i
t	h	_ i
t	h	_ i
t	h	_ i
t	nʲ	# _
u ̝ i ̝	u e	
k l	k ∅	. _
k l	k ∅	. _
k l	k ∅	. _
ɟ	d̠͡ʒ	# n _
d	ɣ	# _
n	s	. t _
k	∅	_ ü
k	∅	_ ü
k	∅	_ ü
k	∅	_ ü
k	∅	_ ü
k	∅	_ ü
d͡z r	s ∅	
b	β	_ ɪ
b	β	_ ɪ
b	β	_ ɪ
b	β	_ ɪ
b	β	_ ɪ
b	β	_ ɪ
b	β	_ ɪ
w a	u a	. ∅ _ n .
c	h	_ ʊ
ɟ	g	# _
uː	u	
k	j	# _
k	j	# _
k	j	# _
k	t͡s	# _ i
k	t͡s	# _ i
k	t͡s	# _ i
k	t͡s	# _ i
k	t͡s	# _ i
k	t͡s	# _ i
x	h	
x	h	
t͡sʰ	tʰ	. _
ɓ	b	. _
ɓ	b	. _
ɓ	b	. _
ɓ	b	. _
i i	i e	
ɗ	ɮ	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
k	h	
g	n	# _
g	n	# _
g	n	# _
c	ʃ	_ ü
c	ʃ	_ ü
c	ʃ	_ ü
c	ʃ	_ ü
c	ʃ	_ ü
c	ʃ	_ ü
c	ʃ	_ ü
c	ʃ	_ ü
c	ʃ	_ ü
c	ʃ	_ ü
c	ʃ	_ ü
gˀ	g	# _
gˀ	g	# _
gˀ	g	# _
gˀ	g	# _
gˀ	g	# _
ɪ̆ ə	ɪ̆ ĕ	. ∅ _ n .
e u ̝	ə	
e u ̝	ə	
t	x	
p	t͡s	_ ü
∅ ĕ	ɪ̆ e	. t ͡ ʒ _ t ̚ .
ɣʷ	ɣ	. _
ɣʷ	ɣ	. _
ɣʷ	ɣ	. _
ɪ̆ a	ɪ̆ ɛ	. ∅ _ m .
f	v	# _
t	ʃ	_ ü
t	ʃ	_ ü
t	ʃ	_ ü
t	ʃ	_ ü
t	ʃ	_ ü
a i	e e	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
o o	u u	
d	t ʼ	
t	k	
pʰ r	pʰ ∅	. _
i ̝ a	e a	
i ̝ a	e a	
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
g	v	_ u ̝
b	ŋ	# _
b	ŋ	# _
c	ʃ	# _ u d
c	ʃ	# _ u d
c	ʃ	# _ u d
c	ʃ	# _ u d
c	ʃ	# _ u d
c	ʃ	# _ u d
u u	o e	
∅	u	u h _
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
b	v	_ i
e u	ɛ ɔ	
e u	ɛ ɔ	
e u	ɛ ɔ	
r	tʰ	. _
r	tʰ	. _
ᶑ ∅	t r	. _
e i ̝	ɛ	
e i ̝	ɛ	
e i ̝	ɛ	
c	sʷ	# _
kʷ a	k u	u _
kʷ a	k u	u _
s	h	_ .
b	pʰ	. _
i w e t ̚	y e ∅ ∅	. ∅ _ _ .
k	ȹ	_ u
k	ȹ	_ u
k	ȹ	_ u
k	ȹ	_ u
k	ȹ	_ u
k	ȹ	_ u
k	ȹ	_ u
k	ȹ	_ u
t	r	_ ü
c	t̠͡ʃ	_ i
i ̝ e	i i	
i ̝ e	i i	
g	k	# N _
p	ɸ	# _ i ̝
k	ɣʲ	# _
i	e	e _
t	ɣ	. k _
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
t	s	_ i ̝
u e	u	
o e	ɥ ɛ	
g	v	# m _ u ̝
g	v	# m _ u ̝
ɣʷ	h	. _
ɣʷ	h	. _
a e	e	
l	d	. _
l	d	. _
w	∅	m _
k	d ̠	_ ü
ɨ	∅	_ o w
i	e	a _
i	e	a _
i ̝ o	o o	
a a	ɛ a	
i a	i e	. ∅ _ n .
k	n	
g	j	_ e
xʷ	v	. _
xʷ	v	. _
kʰ l	kʰ ɣ	. _
ɗ	r	_ e
kʰ r	kʰ ɣ	. _
u ̝ a	u ɛ	
kʷ	k	i _ a
kʷ	k	i _ a
∅	h	# _
o a	u o	
o a	u o	
t	∅	# _
t	∅	# _
t	∅	# _
t	∅	# _
t	∅	# _
t	∅	# _
t	∅	# _
t	∅	# _
t	∅	# _
t	∅	# _
t	∅	# _
t	∅	# _
u a	ɥ ɛ	
u i	ɥ i	
u i	ɥ i	
u i	ɥ i	
u i	ɥ i	
a i ̝	ɛ ɛ	
ɪ̆ u ɑ	y e ∅	. ∅ _ .
k	t	. _ l
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	k	# _
g	s	_ i
g	s	_ i
g	s	_ i
g	s	_ i
g	s	_ i
g	s	_ i
g	s	_ i
g	s	_ i
g	s	_ i
g	s	_ i
g	s	_ i
g	s	_ i
g	s	_ i
g		s	_ i
g	s	_ i
g	s	_ i
j	ṛ	
kʰ m	ŋʷ ∅	. _
ə	∅	u b _ #
b	v	# m _ u ̝
b	v	# m _ u ̝
b	v	# m _ u ̝
b	v	# m _ u ̝
b	v	# m _ u ̝
b	v	# m _ u ̝
b	v	# m _ u ̝
e a	∅ æ	. t _ n .
e a	∅ æ	. t _ n .
e a	∅ æ	. t _ n .
e a	∅ æ	. t _ n .
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
c	s	_ i
g	∅	_ ʊ
g	∅	_ ʊ
t	t̠͡ʃ	# _ i
u aː	u ɑ	. ∅ _ t ̚ .
u	ʊː	
d	t	. _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
ɟ	z	# _
k	∅	_ ʊ
k	∅	_ ʊ
k	∅	_ ʊ
i a	ə a	
d	ð	# _
d	ð	# _
ə	a	
p l	pʲ ∅	. _
p l	pʲ ∅	. _
p l	pʲ ∅	. _
p l	pʲ ∅	. _
e a	∅ æ	. t͡s _ n .
e a	∅ æ	. t͡s _ n .
e a	∅ æ	. t͡s _ n .
ɲ	ŋ	_ .
i u	u i	
g	ɣʲ	# _
t	tʷ	_ u
j	ɟ	. _
p	t͡s	_ i
b	m b	
b	m b	
e	i	_ t̠͡ʃ
o o	ɥ i	
o o	ɥ i	
o o	ɥ i	
o o	ɥ i	
o o	ɥ i	
ʊ ∅	a u	
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
ɗ	j	_ a
c	h	# _
c	h	# _
c	h	# _
c	h	# _
a	∅	_ i
a i ̝	ɛ ə	
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
d	v	_ u ̝
c	ʃ	. _
c	ʃ	. _
c	ʃ	. _
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
d	z	_ ü
g	d ͡ r	_ ü
θ	ʃ	
θ	ʃ	
θ	ʃ	
r	l ̠	
r	l ̠	
i ̝ o ∅	i w ɛ	
pʰ r	p ∅	. _
t	t ͡ r	
t	t ͡ r	
o a	ɔ o	
k	x	_ u
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
r	h	. _
g	nʲ	# _
o	a	ɨ _
m l	m ɐ	. _
b	p	
b	p	
b	p	
b	p	
b	p	
b	p	
b	p	
b	p	
p	h	_ ü
p	h	_ ü
p	h	_ ü
p	h	_ ü
p	h	_ ü
p	h	_ ü
p	h	_ ü
p	h	_ ü
p	h	_ ü
p	h	_ ü
p	h	_ ü
p	ɣ	_ i
s	tʰ	. _
o	∅	_ a
o	∅	_ a
ɪ̆ w ə m	ɪ̆ u ∅ ŋ	. ∅ _ .
a u	a a	
a u	a a	
a u	a a	
a u	a a	
a u	a a	
a u	a a	
ɪ̆ w o	∅ ∅ y	. ∅ _ ŋ .
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
j	c	
ɪ ə ŋ	i ∅ ŋ	. ∅ _ .
i ̝	i	
i ̝	i	
i ̝	i	
i ̝	i	
i ̝	i	
i ̝	i	
i ̝	i	
i ̝	i	
dʰ	d ̠ʰʲ	. _ ĕ
d	x	_ ɪ
b	w	# _
b	w	# _
b	w	# _
a	aː	
a	aː	
a	aː	
a	aː	
a	aː	
a	aː	
a	aː	
a	aː	
a	aː	
t	l	# n _
d	g	_ Ṽ g
ɗ	∅	_ i
b	∅	_ ɛ
b	∅	_ ɛ
b	∅	_ ɛ
b	∅	_ ɛ
t	r	_ u
ɟ	d͡z	# N _
ɟ	d͡z	# N _
ɟ	d͡z	# N _
ɟ	d͡z	# N _
ɟ	d͡z	# N _
ɟ	d͡z	# N _
ɟ	d͡z	# N _
ɟ	d͡z	# N _
ɟ	d͡z	# N _
ɟ	d͡z	# N _
ɟ	d͡z	# N _
c	z	# n _
c	z	# n _
i	ɨ	ɨ _
r	j	. _
r	j	. _
r	j	. _
r	j	. _
r	j	. _
r	j	. _
bʰ	v	. _ ɪ̆ ɪ̆ w
ɪ̆ w ɛ	∅ ∅ y	. ∅ _ ŋ .
a	ɛ	_ d
a	ɛ	_ d
a	ɛ	_ d
a	ɛ	_ d
a	ɛ	_ d
d	ɲ	# _
d	ɲ	# _
d	ɲ	# _
d	ɲ	# _
d	ɲ	# _
d	ɲ	# _
d	ɲ	# _
ɑ	a	. ∅ _ n .
ɑ	a	. ∅ _ n .
o e	ɔ e	
x	hʰ	. _
u u	u o	
ʄ	ɟ	. _
d͡z	θ	. _
g	ʃ	_ ɪ
g	ʃ	_ ɪ
g	ʃ	_ ɪ
j ∅ ∅ u k ̚	∅ i o u ∅	. ∅ _ .
gˀ	h	# _
o o	u	
o o	u	
o o	u	
ɟ	cʰ	. _
u i	o	
u i	o	
u i	o	
u i	o	
u i	o	
u i	o	
u i	o	
u i	o	
u i	o	
o u ̝	o u	
o u ̝	o u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ u ̝	u u	
u ̝ i	u	
u ̝ i	u	
i o	e o	
i o	e o	
i o	e o	
i o	e o	
i o	e o	
i o	e o	
d	d͡z	# _ i u ̝
b r	p l	. _
b	ɓ	
b	ɓ	
b	ɓ	
z	θ	
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
b	∅	# _
t	t͡s	# _
t	t͡s	# _
t	t͡s	# _
t	t͡s	# _
t	t͡s	# _
∅ ĕ	ɪ̆ e	. t ͡ z _ t ̚ .
i i	e a	
i i	e a	
i i	e a	
b	β	_ ü
b	β	_ ü
b	β	_ ü
b	β	_ ü
b	β	_ ü
b	β	_ ü
b	β	_ ü
k	h	_ ɔ
k	h	_ ɔ
k	h	_ ɔ
e aː t ̚	æ i ∅	. l _ .
u d	y ∅	
b	v	# N _
b	v	# N _
b	v	# N _
b	v	# N _
b	v	# N _
b	v	# N _
b	v	# N _
b	v	# N _
bʰ	v	. _ ɪ̆ ŭ w
t	s	# _
t	s	# _
t	s	# _
t	s	# _
t	s	# _
t	s	# _
t	s	# _
t	s	# _
o a	o	
o a	o	
o a	o	
o a	o	
o a	o	
u ̝ a	u u	
u ̝ a	u u	
u ̝ a	u u	
u ̝ a	u u	
ɟ	ɣ	# _
ɟ	ɣ	# _
o	u	_ w
o u ̝	u u	
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
t	f	_ ʊ
